fiona_farmer,district,crop,farmer_birth_year,fertilizer_use,profits_2005,profits_2016
0,KARUR,RICE,1959,0,20279.289,21726.189
0,KARUR,RICE,1973,0,20700.975,22568.283
0,DINDIGUL,LENTILS,1970,0,19865.078,21771.479
0,MADURAI,RICE,1980,0,19818.555,22858.244
0,PUDUKKOTTAI,WHEAT,1972,0,19920.072,22192.438
0,MADURAI,RICE,1961,0,19977.424,22041.871
1,THANJAVUR,RICE,1967,0,21112.588,23370.615
0,PUDUKKOTTAI,WHEAT,1975,0,19316.797,20430.311
0,MADURAI,WHEAT,1961,0,19855.607,21893.17
0,PUDUKKOTTAI,WHEAT,1964,1,20371.111,21672.539
0,MADURAI,RICE,1969,0,19630.473,20345.707
0,TENKASI,LENTILS,1965,1,20052.131,22130.365
0,MADURAI,WHEAT,1958,0,20002.969,22145.213
0,MADURAI,WHEAT,1970,0,19900.273,23062.408
0,PUDUKKOTTAI,WHEAT,nineteen seventy-three,0,19639.68,23718.453
0,TENKASI,RICE,1989,0,19145.816,22313.869
0,PUDUKKOTTAI,WHEAT,1976,0,21358.648,24365.051
0,PUDUKKOTTAI,WHEAT,1964,1,19904.424,22159.729
0,DINDIGUL,LENTILS,1959,0,19785.404,21217.549
0,KARUR,RICE,1971,0,19880.443,21148.713
0,KARUR,RICE,1968,0,19941.412,23585.969
1,THANJAVUR,RICE,1973,0,18588.494,21208.857
0,PUDUKKOTTAI,WHEAT,1968,0,20107.225,23853.406
0,TENKASI,RICE,1964,0,19914.184,22515.309
1,THANJAVUR,WHEAT,1967,1,22126.254,26906.078
0,TENKASI,RICE,1989,0,21429.934,24363.984
0,TENKASI,RICE,1979,0,21114.639,23105.469
1,THANJAVUR,RICE,1973,0,21790.01,24929.303
0,DINDIGUL,LENTILS,1969,0,20043.586,21240.643
0,KARUR,RICE,1977,0,20755.67,21405.932
1,THANJAVUR,RICE,1966,0,19788.143,23390.668
1,THANJAVUR,WHEAT,1962,1,19974.133,26757.908
0,KARUR,RICE,1968,0,20545.988,22394.371
0,TENKASI,LENTILS,1945,0,19532.588,19551.816
0,PUDUKKOTTAI,WHEAT,1972,0,20610.578,21350.502
0,MADURAI,RICE,1974,0,19291.297,19615.244
0,KARUR,RICE,1970,0,20151.014,21237.164
0,MADURAI,WHEAT,1971,1,19900.621,21992.412
0,DINDIGUL,LENTILS,1974,0,19427.475,19264.795
0,PUDUKKOTTAI,WHEAT,1975,1,20903.871,21899.832
0,PUDUKKOTTAI,WHEAT,1975,0,19113.121,20240.643
1,THANJAVUR,RICE,1975,0,18223.443,19410.434
0,MADURAI,WHEAT,1968,0,20005.35,22714.518
0,KARUR,RICE,1975,0,20835.168,23768.5
0,TENKASI,LENTILS,1989,0,18128.523,18077.646
0,KARUR,RICE,1963,0,19774.148,22665.877
0,TENKASI,LENTILS,1964,0,19827.889,19240.994
0,KARUR,RICE,1966,0,20180.043,22153.432
0,PUDUKKOTTAI,WHEAT,1964,0,19932.465,22811.775
0,PUDUKKOTTAI,WHEAT,1974,0,19770.355,20657.66
0,TENKASI,LENTILS,1977,0,20595.08,23299.359
1,THANJAVUR,WHEAT,1969,0,20102.271,24753.391
0,DINDIGUL,LENTILS,1974,0,20230.799,22755.154
1,THANJAVUR,LENTILS,1967,0,19787.283,23747.863
0,KARUR,RICE,1971,1,19277.551,20607.16
0,DINDIGUL,LENTILS,1966,0,20184.576,21244.418
0,DINDIGUL,LENTILS,1964,0,19830.008,23953.74
0,TENKASI,LENTILS,1942,1,19864.523,23201.875
1,THANJAVUR,LENTILS,1968,1,19924.66,25414.041
0,KARUR,RICE,1962,1,20223.174,22673.697
0,DINDIGUL,LENTILS,1961,0,20035.85,24630.273
0,PUDUKKOTTAI,WHEAT,1960,0,19810.904,22204.49
0,MADURAI,RICE,1965,0,19948.875,20558.84
0,PUDUKKOTTAI,WHEAT,1965,0,20190.629,22818.5
1,THANJAVUR,WHEAT,1974,1,19368.377,23878.602
0,MADURAI,RICE,1973,0,21230.777,22797.803
0,KARUR,RICE,1971,0,19621.168,21999.039
0,TENKASI,LENTILS,1964,1,19758.447,21306.686
0,PUDUKKOTTAI,WHEAT,1970,0,19964.396,21464.951
0,DINDIGUL,LENTILS,1968,0,20303.379,21470.307
0,PUDUKKOTTAI,WHEAT,1967,1,19774.816,21027.141
1,THANJAVUR,LENTILS,1975,0,17298.975,22001.078
0,KARUR,RICE,1968,0,20170.617,20644.283
0,TENKASI,LENTILS,1966,0,20246.271,22711.328
1,THANJAVUR,LENTILS,1977,1,22167.828,27886.85
0,PUDUKKOTTAI,WHEAT,1969,0,19740.012,21677.621
0,PUDUKKOTTAI,WHEAT,1969,0,20016.666,21521.965
1,THANJAVUR,WHEAT,1964,1,18389.863,20290.939
0,PUDUKKOTTAI,WHEAT,1961,0,19843.525,22263.141
0,KARUR,RICE,1968,0,19661.971,21291.781
0,PUDUKKOTTAI,WHEAT,1967,0,20129.27,21575.25
0,TENKASI,RICE,1960,0,20023.084,21733.875
1,THANJAVUR,RICE,1972,0,19738.988,21434.33
0,TENKASI,RICE,1946,0,20016.074,22153.246
0,DINDIGUL,LENTILS,1970,0,19886.1,21126.557
0,TENKASI,LENTILS,1964,0,20142.117,21047.742
0,DINDIGUL,LENTILS,1971,0,19980.514,20508.477
0,PUDUKKOTTAI,WHEAT,1980,0,20440.684,22041.793
1,THANJAVUR,WHEAT,1963,0,19851.238,24849.344
0,MADURAI,RICE,1971,0,19625.787,21040.799
1,THANJAVUR,LENTILS,nineteen seventy-three,0,20865.459,26798.467
0,PUDUKKOTTAI,WHEAT,1967,0,20276.799,23244.795
0,PUDUKKOTTAI,WHEAT,1966,0,19879.615,22042.027
0,PUDUKKOTTAI,WHEAT,1974,0,20281.496,20940.393
1,THANJAVUR,LENTILS,1971,0,19830.578,24402.461
1,THANJAVUR,RICE,nineteen seventy-three,0,20041.816,24044.262
0,DINDIGUL,LENTILS,1974,0,19716.043,21792.297
0,TENKASI,RICE,1981,0,20624.939,23765.152
0,MADURAI,RICE,1970,1,20070.863,20964.762
0,MADURAI,WHEAT,1978,0,20041.387,22903.102
0,KARUR,RICE,1967,1,19563.213,21916.992
0,MADURAI,WHEAT,1970,0,19944.631,22293.541
0,TENKASI,RICE,1975,0,19978.482,22727.178
0,KARUR,RICE,1979,0,20594.178,22591.018
1,THANJAVUR,RICE,1970,0,19061.082,21936.096
1,THANJAVUR,LENTILS,1967,1,21022.521,27568.01
1,THANJAVUR,WHEAT,1966,0,18634.801,25163.934
0,MADURAI,WHEAT,1962,0,19616.227,19709.449
0,TENKASI,RICE,1976,0,21014.014,21766.623
0,PUDUKKOTTAI,WHEAT,1968,0,19997.158,21986.814
0,PUDUKKOTTAI,WHEAT,1970,0,20187.686,23074.99
0,TENKASI,RICE,1952,1,20563.117,22538.014
1,THANJAVUR,RICE,1980,0,21986.791,23503.652
1,THANJAVUR,LENTILS,1977,0,20445.822,24319.305
1,THANJAVUR,LENTILS,1970,1,19526.783,23293.201
1,THANJAVUR,RICE,1956,0,19759.361,23387.508
0,PUDUKKOTTAI,WHEAT,1970,0,20026.869,22894.586
0,KARUR,RICE,1976,0,20224.74,21521.855
1,THANJAVUR,RICE,1972,0,17741.936,22333.375
0,PUDUKKOTTAI,WHEAT,1967,0,19936.311,20928.836
0,KARUR,RICE,1958,0,20026.262,22344.588
0,TENKASI,LENTILS,1976,0,20327.721,22557.902
0,PUDUKKOTTAI,WHEAT,1974,0,19504.906,22858.225
1,THANJAVUR,RICE,1962,0,20489.521,24435.553
0,MADURAI,WHEAT,1970,0,19872.992,21485.873
0,MADURAI,RICE,nineteen seventy-three,0,20217.477,22923.281
0,KARUR,RICE,1978,1,21203.209,23717.207
0,TENKASI,LENTILS,1955,0,19870.732,22795.375
0,TENKASI,RICE,1977,0,20553.398,23409.154
1,THANJAVUR,LENTILS,1968,0,21267.725,26966.777
1,THANJAVUR,WHEAT,1970,1,19494.465,23433.801
0,PUDUKKOTTAI,WHEAT,nineteen seventy-two,0,18473.057,20037.715
0,KARUR,RICE,1969,0,19869.992,22690.441
0,MADURAI,RICE,1970,0,20624.807,22290.74
0,TENKASI,LENTILS,1934,0,19761.398,22552.375
1,THANJAVUR,COTTON,1968,0,19809.293,24826.027
1,THANJAVUR,LENTILS,1979,0,18014.387,24275.453
0,KARUR,RICE,1968,0,20407.752,23306.768
0,PUDUKKOTTAI,WHEAT,1971,0,20132.908,22913.535
0,KARUR,RICE,1970,0,20308.699,21912.943
0,PUDUKKOTTAI,WHEAT,1961,0,19897.475,22952.621
1,THANJAVUR,LENTILS,nineteen seventy-three,1,19360.887,23168.768
1,THANJAVUR,WHEAT,1981,0,21361.613,26930.613
0,TENKASI,LENTILS,1955,0,20002.615,22111.088
0,MADURAI,WHEAT,1976,0,21126.973,21286.531
0,PUDUKKOTTAI,WHEAT,1960,0,19797.711,20009.773
0,PUDUKKOTTAI,WHEAT,1970,0,19836.809,22251.908
0,MADURAI,RICE,1973,1,18842.488,21967.039
0,KARUR,RICE,nineteen seventy-two,1,18533.213,22038.598
0,KARUR,RICE,1983,0,20675.973,22741.109
1,THANJAVUR,LENTILS,1972,0,20856.914,26700.641
0,TENKASI,RICE,1971,1,20026.635,22812.455
1,THANJAVUR,WHEAT,1966,0,19401.357,25731.83
1,THANJAVUR,LENTILS,1967,0,20726.746,25824.586
0,MADURAI,RICE,1980,0,20720.609,21755.332
1,THANJAVUR,WHEAT,1962,1,19457.6,25867.174
0,MADURAI,RICE,1965,0,20197.693,20655.914
0,TENKASI,RICE,1985,1,19953.992,23411.881
1,THANJAVUR,LENTILS,1968,1,20673.725,26206.043
0,DINDIGUL,LENTILS,1966,0,19775.504,21869.666
0,PUDUKKOTTAI,WHEAT,1960,0,20153.266,22022.957
0,DINDIGUL,LENTILS,1970,0,20027.967,20812.859
1,THANJAVUR,LENTILS,1965,0,20663.947,24234.398
0,TENKASI,RICE,1958,0,19725.705,22844.932
1,THANJAVUR,RICE,1967,0,20079.24,24985.615
0,TENKASI,LENTILS,1989,0,20596.986,22625.844
1,THANJAVUR,LENTILS,nineteen seventy-two,0,21496.941,28243.629
0,TENKASI,RICE,1984,0,18720.76,21017.836
0,DINDIGUL,LENTILS,1970,0,19931.008,20476.199
1,THANJAVUR,RICE,1974,1,22137.105,26006.15
0,MADURAI,RICE,1970,0,19729.133,23949.367
0,PUDUKKOTTAI,WHEAT,1968,1,19994.371,21456.732
1,THANJAVUR,RICE,1971,1,17469.709,21105.525
0,TENKASI,RICE,1977,0,21310.092,23194.381
0,TENKASI,LENTILS,1964,0,20154.344,23185.297
0,MADURAI,RICE,1966,0,19699.357,22966.238
0,KARUR,RICE,1966,0,20178.164,21777.307
0,TENKASI,LENTILS,1965,0,20030.971,24348.859
0,DINDIGUL,LENTILS,1970,1,19582.543,22588.658
0,PUDUKKOTTAI,WHEAT,1963,1,19875.211,21268.797
0,KARUR,RICE,1965,0,20035.492,22016.828
1,THANJAVUR,LENTILS,1970,0,20194.563,24578.969
1,THANJAVUR,RICE,1970,1,20557.906,23249.133
0,MADURAI,RICE,nineteen seventy-three,0,19088.355,20603.439
0,MADURAI,RICE,1970,0,20072.281,23462.99
0,TENKASI,LENTILS,1982,0,19457.119,23330.85
1,THANJAVUR,LENTILS,1969,0,20393.004,25800.129
0,TENKASI,LENTILS,1978,0,18771.904,19478.438
0,KARUR,RICE,1974,0,22181.15,25512.41
0,KARUR,RICE,1962,1,20007.656,22566.49
0,DINDIGUL,LENTILS,1965,0,19799.756,21916.867
1,THANJAVUR,WHEAT,1976,0,19844.512,24124.301
0,PUDUKKOTTAI,WHEAT,1965,0,20129.814,22015.076
0,KARUR,RICE,1968,0,20495.898,21641.803
0,TENKASI,LENTILS,1960,1,20181.807,22496.939
0,DINDIGUL,LENTILS,1970,0,20230.307,22390.578
0,DINDIGUL,LENTILS,1965,0,20178.049,23002.281
1,THANJAVUR,WHEAT,1969,1,20208.689,24352.631
0,DINDIGUL,LENTILS,1976,1,21994.617,24282.414
0,PUDUKKOTTAI,WHEAT,1972,0,20446.27,22678.346
0,MADURAI,RICE,1965,0,19845.826,22074.25
0,MADURAI,RICE,1968,0,20079.098,22036.74
1,THANJAVUR,RICE,1970,0,19420.436,23571.729
0,TENKASI,LENTILS,1970,0,20002.92,20423.348
0,TENKASI,RICE,1965,0,19746.848,21746.566
1,THANJAVUR,WHEAT,1967,1,19567.779,25769.717
1,THANJAVUR,RICE,1972,0,19754.211,23724.465
1,THANJAVUR,WHEAT,1959,0,19347.914,25459.215
0,KARUR,RICE,1969,0,19750.145,24324.188
0,TENKASI,LENTILS,1965,0,20068.5,23740.484
0,TENKASI,LENTILS,1978,0,19716.148,21491.502
0,TENKASI,RICE,1977,0,19869.035,21359.834
0,KARUR,RICE,1972,0,18171.354,20320.234
0,MADURAI,RICE,1968,0,20373.391,21399.631
1,THANJAVUR,WHEAT,1967,0,20963.063,27329.59
0,MADURAI,WHEAT,nineteen seventy-three,0,18501.244,21829.439
0,MADURAI,WHEAT,1964,0,19862.982,20115.891
0,TENKASI,LENTILS,1967,0,19630.865,20458.754
1,THANJAVUR,RICE,1965,1,21229.48,23795.643
0,PUDUKKOTTAI,WHEAT,1962,0,19784.629,20716.477
0,TENKASI,LENTILS,1977,0,19994.617,22691.979
0,TENKASI,RICE,1968,0,20146.51,22673.754
0,DINDIGUL,LENTILS,1964,1,19856.316,22956.076
0,KARUR,RICE,1974,1,20839.252,23683.074
0,KARUR,RICE,1964,0,20052.107,22419.879
0,MADURAI,WHEAT,1967,0,20078.623,23438.854
0,MADURAI,WHEAT,nineteen seventy-three,0,19562.334,21306.322
0,KARUR,RICE,1972,0,19970.959,22554.797
0,TENKASI,LENTILS,1970,0,19812.795,22184.482
0,MADURAI,WHEAT,1968,0,20127.41,21825.545
0,DINDIGUL,LENTILS,1969,0,19986.945,22092.65
0,DINDIGUL,LENTILS,1974,0,18920.291,21823.527
0,KARUR,RICE,1963,1,19951.133,21871.449
0,TENKASI,LENTILS,1964,0,19623.361,20988.486
1,THANJAVUR,LENTILS,1958,0,21172.561,25491.639
0,KARUR,RICE,1973,0,19676.361,21586.947
0,KARUR,RICE,1964,0,20154.711,20936.881
0,TENKASI,LENTILS,1948,0,20275.359,22779.166
0,PUDUKKOTTAI,WHEAT,1962,0,19838.105,21433.287
0,MADURAI,WHEAT,1966,0,19996.896,24131.953
0,DINDIGUL,LENTILS,1969,1,19984.26,22905.625
0,KARUR,RICE,1968,0,19671.881,21145.027
0,TENKASI,RICE,1952,0,19704.043,20677.936
0,PUDUKKOTTAI,WHEAT,1966,1,20202.564,20676.543
0,PUDUKKOTTAI,WHEAT,1967,1,19812.414,22172.055
0,MADURAI,WHEAT,1969,0,20041.941,22203.227
0,TENKASI,RICE,1988,0,20470.094,23593.877
1,THANJAVUR,RICE,1971,0,20206.934,24366.803
0,MADURAI,RICE,1961,1,19615.754,19292.57
0,KARUR,RICE,1961,0,20582.35,23101.561
1,THANJAVUR,LENTILS,1976,0,18999.779,23346.572
0,TENKASI,RICE,1960,0,19705.215,22648.998
0,PUDUKKOTTAI,WHEAT,1966,0,19921.65,21353.721
0,DINDIGUL,LENTILS,1970,0,20300.773,23558.896
0,MADURAI,RICE,1971,1,20040.246,22240.838
0,KARUR,RICE,1969,0,20655.07,21678.811
1,THANJAVUR,LENTILS,1959,1,20760.191,25638.09
0,TENKASI,RICE,1988,0,19154.943,19523.473
0,TENKASI,LENTILS,1986,1,18580.834,20821.824
0,DINDIGUL,LENTILS,1970,0,20226.451,23490.32
0,KARUR,RICE,1971,0,19625.93,20611.699
0,TENKASI,RICE,1989,0,16996.027,16526.748
0,TENKASI,LENTILS,1970,0,20280.738,22157.631
0,TENKASI,LENTILS,1968,0,20313.432,23082.635
0,MADURAI,WHEAT,1963,1,19928.217,22941.943
1,THANJAVUR,WHEAT,1957,1,20455.641,23770.525
0,DINDIGUL,LENTILS,1967,0,20341.092,22149.816
0,TENKASI,LENTILS,1952,0,19733.945,23083.734
0,TENKASI,LENTILS,1978,0,21191.256,23476.822
0,MADURAI,WHEAT,1963,0,20222.4,22628.033
0,PUDUKKOTTAI,WHEAT,1966,0,19967.619,22647.477
0,DINDIGUL,LENTILS,1966,0,19905.398,23000.658
0,DINDIGUL,LENTILS,1965,0,19750.453,22693.328
0,DINDIGUL,LENTILS,1974,0,18488.578,21462.041
0,TENKASI,LENTILS,1955,1,20210.711,22412.287
0,TENKASI,RICE,1955,0,19831.031,22026.594
0,PUDUKKOTTAI,WHEAT,1968,0,19923.979,21118.545
0,DINDIGUL,LENTILS,1967,0,19828.285,20147.299
0,TENKASI,RICE,1986,1,19784.143,22163.49
0,TENKASI,LENTILS,1960,0,20111.588,21104.406
0,DINDIGUL,LENTILS,1966,0,20137.721,23413.369
1,THANJAVUR,WHEAT,1969,1,19886.66,24177.148
0,MADURAI,WHEAT,1965,0,19973.23,23800.014
0,TENKASI,LENTILS,1982,0,19943.242,20675.193
0,MADURAI,RICE,1965,1,20040.068,23361.211
1,THANJAVUR,LENTILS,1983,0,19339.682,24633.264
0,TENKASI,LENTILS,1961,0,19961.676,22089.492
0,PUDUKKOTTAI,WHEAT,1967,0,19840.824,20485.572
1,THANJAVUR,LENTILS,1973,0,21366.488,27503.154
0,PUDUKKOTTAI,WHEAT,1968,0,20056.4,21647.865
0,TENKASI,LENTILS,1942,0,20174.916,22414.83
0,KARUR,RICE,1978,1,20254.936,23735.252
0,KARUR,RICE,1980,0,20712.465,23565.225
0,TENKASI,RICE,1963,1,19567.826,21851.443
1,THANJAVUR,LENTILS,1962,0,19545.629,25004.635
0,TENKASI,RICE,1966,0,20434.5,23296.518
0,TENKASI,LENTILS,1942,0,19767.814,21334.914
1,THANJAVUR,LENTILS,1967,1,21729.604,25583.922
0,MADURAI,WHEAT,1970,0,20174.102,20907.324
1,THANJAVUR,RICE,1966,1,19834.623,22884.51
0,TENKASI,RICE,1952,0,19934.939,20919.773
0,KARUR,RICE,1968,0,20027.576,23381.191
0,DINDIGUL,LENTILS,1966,0,20066.438,21619.828
0,TENKASI,RICE,1979,1,21221.711,22020.512
0,DINDIGUL,LENTILS,1977,0,21598.191,24899.139
0,DINDIGUL,LENTILS,1966,0,20083.766,21331.42
1,THANJAVUR,WHEAT,1976,0,19595.637,24896.59
0,MADURAI,RICE,1965,0,20250.406,23324.369
0,TENKASI,RICE,1948,0,19905.502,23586.695
0,TENKASI,LENTILS,1971,0,19857.686,21239.137
0,TENKASI,RICE,1959,0,20314.682,22658.68
1,THANJAVUR,LENTILS,1965,1,20088.264,24887.516
0,PUDUKKOTTAI,WHEAT,1976,0,21378.246,23351.768
0,KARUR,RICE,1965,1,19558.738,21546.959
0,PUDUKKOTTAI,WHEAT,1966,1,19938.262,21583.771
0,TENKASI,LENTILS,1960,0,19892.561,22426.412
0,TENKASI,RICE,1965,1,19675.049,22129.309
0,TENKASI,RICE,1952,1,20282.557,20504.418
0,KARUR,RICE,1968,0,20291.035,23842.883
1,THANJAVUR,WHEAT,1967,1,21944.582,27967.186
0,KARUR,RICE,1963,0,20349.025,22462.34
0,PUDUKKOTTAI,WHEAT,1974,1,18481.373,19097.666
0,DINDIGUL,LENTILS,1975,0,20529.766,24144.145
1,THANJAVUR,LENTILS,1964,0,20643.043,24045.93
0,MADURAI,WHEAT,1964,1,19876.492,20771.631
0,KARUR,RICE,1979,0,19657.211,21154.375
0,TENKASI,RICE,1952,0,20154.58,22131.471
0,PUDUKKOTTAI,WHEAT,1974,0,20770.721,24569.391
0,PUDUKKOTTAI,WHEAT,1952,1,20055.254,22444.857
1,THANJAVUR,RICE,1966,1,19060.256,22921.67
0,TENKASI,RICE,1981,1,20419.047,22381.348
1,THANJAVUR,RICE,1980,1,21598.561,23521.668
0,PUDUKKOTTAI,WHEAT,1968,1,19776.195,20496.67
0,MADURAI,WHEAT,1971,0,19998.023,22236.65
0,PUDUKKOTTAI,WHEAT,1963,0,20117.953,21560.076
0,KARUR,RICE,1968,0,19611.152,21703.684
0,PUDUKKOTTAI,WHEAT,1969,0,20025.725,22250.293
0,DINDIGUL,LENTILS,1963,1,20064.102,23081.396
0,TENKASI,RICE,1946,1,20291.756,21695.531
0,TENKASI,RICE,1989,0,19404.15,22365.281
1,THANJAVUR,LENTILS,1974,1,18970.055,24622.635
1,THANJAVUR,LENTILS,1972,0,20542.965,25868.934
0,DINDIGUL,LENTILS,1978,0,21741.115,23057.051
0,KARUR,RICE,1981,1,18142.816,19588.479
1,THANJAVUR,RICE,nineteen seventy-two,0,19976.982,23561.438
0,TENKASI,LENTILS,1970,0,20002.127,23460.777
0,KARUR,RICE,1971,0,19618.305,21094.563
1,THANJAVUR,RICE,1966,0,19227.105,24191.824
0,PUDUKKOTTAI,WHEAT,1963,0,20488.547,23319.893
0,MADURAI,RICE,1972,1,20329.133,21530.428
1,THANJAVUR,RICE,1962,0,17801.607,20294.881
0,MADURAI,WHEAT,1977,0,22569.959,26153.643
0,KARUR,RICE,1976,0,19042.068,22404.387
0,DINDIGUL,LENTILS,1966,0,20014.838,20811.369
1,THANJAVUR,RICE,1963,1,19631.303,22853.256
1,THANJAVUR,WHEAT,1963,1,21490.607,25681.873
0,DINDIGUL,LENTILS,1959,0,19634.336,20263.275
0,KARUR,RICE,1964,0,19982.617,20058.73
0,TENKASI,RICE,1989,0,20320.801,22577.514
0,TENKASI,RICE,1989,0,20929.104,23357.398
0,DINDIGUL,LENTILS,1965,0,20180.471,23652.818
1,THANJAVUR,WHEAT,1965,0,18603.504,24314.982
0,PUDUKKOTTAI,WHEAT,1968,0,20040.322,21696.797
0,MADURAI,WHEAT,1966,1,19919.201,21404.375
0,KARUR,RICE,1973,1,21514.207,22654.074
0,MADURAI,RICE,1967,1,19914.381,20548.225
0,TENKASI,RICE,1989,0,19169.861,21679.914
0,MADURAI,WHEAT,1968,0,19914.146,21026.916
0,TENKASI,RICE,nineteen seventy-three,0,19373.039,22037.688
0,DINDIGUL,LENTILS,nineteen seventy-three,0,18133.012,21294.684
1,THANJAVUR,RICE,1979,0,20846.916,23162.123
0,DINDIGUL,LENTILS,1974,1,20778.648,22848.877
1,THANJAVUR,RICE,1957,0,19642.287,22978.084
0,TENKASI,RICE,1969,1,19904.982,20961.965
0,KARUR,RICE,1971,1,19963.342,23531.895
0,MADURAI,RICE,1967,1,19891.781,20955.693
0,TENKASI,LENTILS,1956,0,20042.502,21383.969
0,KARUR,RICE,1971,0,19643.969,22688.152
0,MADURAI,RICE,1975,0,21010.811,21614.396
0,DINDIGUL,LENTILS,1963,0,20101.191,20804.746
1,THANJAVUR,RICE,1977,0,19742.959,23404.299
0,DINDIGUL,LENTILS,1960,0,19846.885,20830.949
0,MADURAI,RICE,1969,1,20368.135,24413.729
1,THANJAVUR,COTTON,1969,0,19193.514,22986.137
0,DINDIGUL,LENTILS,1972,0,20341.744,21968.072
0,TENKASI,LENTILS,1974,0,20503.967,22670.314
0,DINDIGUL,LENTILS,1970,1,19904.549,20682.008
0,MADURAI,RICE,1967,0,20280.914,22889.666
1,THANJAVUR,LENTILS,1963,0,19659.035,26536.631
0,TENKASI,RICE,1955,1,20237.516,24252.326
0,MADURAI,RICE,1963,0,19638.51,21451.027
0,KARUR,RICE,1967,0,20117.93,21819.145
0,PUDUKKOTTAI,WHEAT,1960,0,19915.73,21591.615
0,TENKASI,LENTILS,1946,0,19930.748,21292.883
0,PUDUKKOTTAI,WHEAT,1969,0,19837.699,21628.35
0,TENKASI,LENTILS,1982,0,19792.553,23064.318
0,KARUR,RICE,1969,0,20199.418,23504.236
0,TENKASI,LENTILS,1981,0,20425.029,22571.805
1,THANJAVUR,LENTILS,1968,0,19305.396,23970.287
0,TENKASI,RICE,1967,0,20000.109,21002.572
0,MADURAI,WHEAT,1968,0,19850.281,23103.807
0,MADURAI,WHEAT,1974,0,17928.85,19915.02
0,PUDUKKOTTAI,WHEAT,1966,0,20070.381,21672.385
1,THANJAVUR,LENTILS,1969,0,21335.799,27875.822
1,THANJAVUR,LENTILS,1962,0,21183.174,26359.633
0,PUDUKKOTTAI,WHEAT,1964,0,19857.889,21916.416
0,PUDUKKOTTAI,WHEAT,1973,1,19247.246,20077.512
0,DINDIGUL,LENTILS,1971,0,19968.379,21312.078
0,PUDUKKOTTAI,WHEAT,1960,0,20187.037,23763.604
0,PUDUKKOTTAI,WHEAT,1972,0,20164.691,22294.992
0,DINDIGUL,LENTILS,nineteen seventy-three,0,20916.121,21452.453
0,DINDIGUL,LENTILS,1967,0,19923.908,21699.156
1,THANJAVUR,RICE,1969,0,19625.592,24332.627
1,THANJAVUR,RICE,1974,0,18981.646,22838.908
0,TENKASI,LENTILS,1978,1,20898.803,21624.969
0,TENKASI,RICE,1964,0,20202.676,22511.822
1,THANJAVUR,LENTILS,1981,1,21603.025,25623.176
1,THANJAVUR,LENTILS,1973,1,19851.178,23169.717
0,MADURAI,WHEAT,1964,0,20114.193,21258.127
0,MADURAI,WHEAT,1965,0,20062.42,22766.678
1,THANJAVUR,RICE,1966,1,19663.637,25683.455
0,DINDIGUL,LENTILS,1973,0,19803.002,21727.068
0,TENKASI,LENTILS,nineteen seventy-three,1,20131.758,22531.318
1,THANJAVUR,RICE,1965,0,19594.025,24697.129
0,MADURAI,WHEAT,1975,0,18146.396,20221.285
0,MADURAI,WHEAT,nineteen seventy-two,0,18716.285,21204.15
0,TENKASI,LENTILS,1952,0,20127.803,23291.799
0,TENKASI,LENTILS,1962,0,20259.76,23596.078
1,THANJAVUR,COTTON,1969,1,19459.318,23693.596
0,MADURAI,WHEAT,1980,0,21232.482,22281.357
1,THANJAVUR,RICE,1959,1,19852.115,23623.553
1,THANJAVUR,LENTILS,1966,1,18967.926,25207.264
0,DINDIGUL,LENTILS,1961,0,20410.686,23717.377
0,KARUR,RICE,1975,1,19736.875,22380.428
1,THANJAVUR,LENTILS,1976,1,20399.457,25000.16
0,KARUR,RICE,1969,0,20406.555,21477.189
1,THANJAVUR,RICE,1970,0,19104.238,21001.254
0,MADURAI,RICE,1963,0,20147.883,21484.688
0,TENKASI,RICE,1968,0,19663.725,20856.393
1,THANJAVUR,LENTILS,1973,0,18922.879,25630.848
0,KARUR,RICE,1968,0,20435.836,21749.418
0,TENKASI,LENTILS,1950,0,19992.824,20071.666
0,DINDIGUL,LENTILS,1957,0,20115.354,20919.113
1,THANJAVUR,LENTILS,nineteen seventy-three,0,18701.16,22586.16
0,KARUR,RICE,1964,0,19999.289,23547.414
0,MADURAI,RICE,1967,0,20557.424,25044.494
0,DINDIGUL,LENTILS,1967,0,20184.709,20953.736
0,MADURAI,RICE,1969,0,20055.307,23152.396
0,KARUR,RICE,1972,0,18976.109,20931.344
0,DINDIGUL,LENTILS,1967,0,19899.471,23152.533
1,THANJAVUR,RICE,1971,0,18502.865,23274.83
1,THANJAVUR,LENTILS,1969,1,19710.727,25715.156
0,KARUR,RICE,1982,0,18982.268,20611.443
0,KARUR,RICE,nineteen seventy-three,0,20411.969,22454.438
0,TENKASI,RICE,1961,1,20144.568,22488.814
0,MADURAI,WHEAT,1970,0,19911.699,22873.877
0,TENKASI,LENTILS,1975,1,20806.014,23038.898
0,PUDUKKOTTAI,WHEAT,1971,0,20088.787,22199.463
0,DINDIGUL,LENTILS,1972,0,20876.434,22697.373
0,TENKASI,RICE,1958,1,20093.438,22251.217
1,THANJAVUR,LENTILS,1971,1,20468.939,26714.264
0,TENKASI,LENTILS,1962,0,19983.09,20336.15
0,TENKASI,LENTILS,1986,0,21947.662,25976.014
0,MADURAI,RICE,nineteen seventy-three,0,19107.182,22196.938
0,TENKASI,RICE,1968,0,20033.891,21682.85
1,THANJAVUR,RICE,1966,0,19680.744,23141.135
0,TENKASI,LENTILS,1942,0,19977.516,21684.904
