share_women,list_rank,reservation,female_leader,number_of_residents,per_capita_income_rupees,incorp_year,manufacturing_product_share,public_goods_number
.5929156,4114,0,0,20698,37382.63,1892,.92,2
.5929394,4115,0,1,15127,34377.07,1872,.92,10
.5930397,4116,0,0,15312,34373.92,1853,.92,1
.5930464,4117,0,1,15399,34210.51,1858,.92,9
.5931489,4118,0,0,22956,37332.71,1886,.92,3
.5932221,4119,0,0,24976,35476.25,1857,.92,1
.5932415,4120,0,0,9695,34471.84,1886,.92,1
.5932976,4121,0,0,17224,34152.46,1890,.92,1
.5932982,4122,0,0,13387,34505,1889,.92,2
.5933074,4123,0,0,15368,33711.02,1865,.92,4
.5933214,4124,0,0,26828,33934.85,1861,.92,1
.5933235,4125,0,1,14541,33949.68,1882,.92,9
.5933259,4126,0,1,27647,34397.62,1888,.92,9
.5933647,4127,0,0,9454,36288.01,1883,.92,2
.5933683,4128,0,1,8594,34498.73,1854,.92,10
.5934345,4129,0,1,17254,34376.46,1870,.92,11
.5934659,4130,0,0,11874,34219.25,1863,.92,2
.5934835,4131,0,0,21794,33587.59,1876,.92,2
.5937002,4132,0,1,11182,35115.86,1892,.92,10
.5937425,4133,0,0,13247,36167.13,1890,.92,4
.593758,4134,0,0,8665,35772.06,1851,.92,1
.5937743,4135,0,0,15743,34568.21,1893,.92,1
.593852,4136,0,1,5864,33319.38,1866,.92,10
.5939335,4137,0,0,18035,34418.25,1890,.92,1
.5940069,4138,0,0,20253,34237.81,1883,.92,3
.5940234,4139,0,0,17714,33094.16,1853,.92,1
.5940415,4140,0,0,17656,35395.96,1875,.92,3
.5940894,4141,0,0,20973,33250.03,1870,.92,3
.5944819,4142,0,0,18000,35158.7,1881,.92,1
.5946361,4143,0,0,11862,35381.2,1893,.92,3
.5948172,4144,0,0,6271,33827.52,1887,.92,4
.5948666,4145,0,0,13847,35373.88,1893,.92,3
.5949495,4146,0,0,16703,35693.29,1892,.92,2
.5949762,4147,0,1,19330,35592.82,1893,.92,10
.5950876,4148,0,0,11501,35018.82,1877,.92,1
.5952097,4149,0,1,13889,33793.11,1854,.92,9
.5952641,4150,0,0,13249,35178.96,1856,.92,2
.5953102,4151,0,0,15256,34104,1891,.92,2
.5953878,4152,0,0,16984,32879.38,1889,.92,4
.5954543,4153,0,0,5476,33491.45,1868,.92,3
.5954614,4154,0,0,12632,32912.62,1877,.92,2
.5954788,4155,0,0,13391,34586.55,1878,.92,4
.5955119,4156,0,1,16506,32786.92,1876,.92,10
.5957582,4157,0,1,19238,31659.45,1875,.92,9
.5957704,4158,0,1,16723,34512.48,1881,.92,11
.5957861,4159,0,0,15242,32911.86,1872,.92,0
.5959724,4160,0,0,17255,32215.55,1857,.92,1
.5960397,4161,0,0,13647,34027.32,1876,.92,4
.596083,4162,0,1,12449,31298.83,1883,.92,12
.5960877,4163,0,0,11793,33426.45,1888,.92,2
.5962632,4164,0,0,21399,34268.85,1891,.92,2
.5963342,4165,0,1,17425,33469.54,1889,.92,10
.5963745,4166,0,1,18469,33309.07,1879,.92,10
.5963887,4167,0,1,13837,32731.8,1866,.92,12
.5964856,4168,0,0,27579,33485.07,1874,.92,1
.5964922,4169,0,0,15534,34305.51,1857,.92,3
.5965713,4170,0,0,7376,32279.75,1857,.92,4
.5966523,4171,0,0,16044,33576.32,1893,.92,2
.5966985,4172,0,1,13863,34218.42,1858,.92,10
.596729,4173,0,0,13665,30879.96,1888,.92,3
.5968293,4174,0,0,22491,33161.29,1894,.92,4
.5969422,4175,0,0,18637,33136.25,1889,.92,3
.5973762,4176,0,0,10502,32820.92,1850,.92,3
.5974011,4177,0,0,14110,31961.25,1855,.92,1
.5974624,4178,0,0,25993,33289.44,1884,.92,3
.5975224,4179,0,1,12921,32816.09,1888,.92,9
.5975299,4180,0,1,11873,35114.86,1856,.92,10
.5977157,4181,0,0,10059,32683.1,1876,.92,0
.5977437,4182,0,1,18013,31491.71,1895,.92,11
.5977444,4183,0,0,22490,33061.8,1871,.92,2
.597772,4184,0,0,8205,34041.29,1885,.92,2
.59803,4185,0,0,13265,32404.88,1888,.92,2
.5980352,4186,0,0,15973,35119.46,1861,.92,5
.5981913,4187,0,0,13929,31673.42,1853,.92,2
.5982482,4188,0,0,14151,30840.31,1852,.92,0
.598319,4189,0,1,16792,32200.94,1894,.92,10
.5984023,4190,0,0,11336,34536.95,1882,.92,1
.5984129,4191,0,1,15996,32341.98,1879,.92,11
.5984166,4192,0,1,10438,31009.65,1862,.92,9
.5985548,4193,0,0,9184,31339.64,1873,.92,2
.5986089,4194,0,0,7210,31919.22,1852,.92,2
.5986509,4195,0,0,19037,31351.87,1853,.92,3
.5987002,4196,0,0,18253,32518.02,1868,.92,1
.5989344,4197,0,0,12762,31090.02,1884,.92,2
.5989541,4198,0,1,20620,31615.4,1886,.92,10
.5989978,4199,0,0,11084,33957.26,1894,.92,2
.5991115,4200,0,0,17080,29835.78,1861,.92,0
.5991132,4201,0,0,8542,31452.48,1859,.92,3
.5991158,4202,0,1,14787,28967.17,1882,.92,11
.5991246,4203,0,0,17452,31089.55,1887,.92,2
.5991409,4204,0,0,12476,30512.79,1890,.92,1
.5992449,4205,0,0,12106,29321.2,1853,.92,2
.5992737,4206,0,0,14746,32402.21,1878,.92,0
.5993642,4207,0,0,17735,30141.57,1867,.92,1
.599505,4208,0,0,16430,31003.9,1894,.92,1
.5996022,4209,0,0,20032,33102.76,1894,.92,4
.5996794,4210,0,1,18698,31673.02,1876,.92,9
.599714,4211,0,0,23263,32704.97,1881,.92,2
.5997205,4212,0,0,16217,31504.57,1859,.92,0
.5997397,4213,0,0,18442,30458.47,1880,.92,1
.5998921,4214,0,0,13623,31150.05,1865,.92,2
.6002353,4215,0,0,17911,31994.97,1878,.92,2
.6003391,4216,0,1,10934,28706.5,1888,.92,10
.6003678,4217,0,0,6697,28853.6,1852,.92,4
.6003928,4218,0,0,10758,30416.63,1892,.92,4
.6007048,4219,0,0,18954,31424.15,1862,.92,0
.6008464,4220,0,1,5848,30604.12,1895,.92,10
.6012858,4221,0,1,15650,29760.54,1892,.92,9
.6013101,4222,0,0,15003,29106.23,1885,.92,2
.6013278,4223,0,1,20303,29432.02,1884,.92,10
.6013377,4224,0,0,12516,30929.83,1860,.92,2
.6014277,4225,0,0,1183,29639.46,1862,.92,2
.6014468,4226,0,0,14379,30609.2,1864,.92,2
.6015158,4227,0,0,13871,32997.21,1892,.92,0
.6018771,4228,0,0,4351,28968.59,1862,.92,2
.6019354,4229,0,0,20666,27979.91,1861,.92,1
.6019449,4230,0,1,15273,30459.93,1867,.92,10
.6020219,4231,0,0,14817,29788.36,1882,.92,2
.6021047,4232,0,1,11930,31529.68,1857,.92,10
.6021066,4233,0,1,19693,31007.73,1870,.92,10
.602165,4234,0,0,21897,30914.93,1860,.92,3
.6022988,4235,0,0,19234,31023.77,1878,.92,2
.6024331,4236,0,0,18904,30379.98,1851,.92,1
.6025431,4237,0,0,13331,30137.91,1855,.92,3
.6025654,4238,0,0,12386,28566.57,1852,.92,3
.602591,4239,0,0,12748,29767.3,1879,.92,1
.6027753,4240,0,0,5488,30763.05,1887,.92,2
.6028416,4241,0,0,13704,29450.9,1866,.92,2
.6030585,4242,0,0,24345,29800.82,1874,.92,2
.6032743,4243,0,0,7063,30982.56,1885,.92,2
.6033092,4244,0,0,15342,27875.96,1888,.92,1
.6033112,4245,0,1,16273,30831.84,1894,.92,10
.6033614,4246,0,0,16220,31983.07,1860,.92,3
.6034068,4247,0,1,1379,30172.62,1876,.92,9
.6034285,4248,0,0,20997,31220.02,1881,.92,2
.6034302,4249,0,0,22516,28888.31,1887,.92,3
.6035296,4250,0,0,18293,29941.16,1853,.92,3
.6035591,4251,0,1,25087,30824.24,1877,.92,9
.6037502,4252,0,0,13060,29841.05,1858,.92,2
.6038331,4253,0,0,13373,31304.64,1878,.92,3
.6038765,4254,0,1,17913,29951.71,1853,.92,11
.6039298,4255,0,0,19736,30239.31,1860,.92,2
.6040805,4256,0,0,17174,30698.27,1859,.92,5
.6041055,4257,0,0,19597,29105.46,1868,.92,1
.6041076,4258,0,0,23684,29978.12,1877,.92,1
.6042356,4259,0,1,15112,28032.33,1862,.92,10
.6044002,4260,0,0,18128,30907.61,1886,.92,0
.6044889,4261,0,0,16225,28518.52,1876,.92,1
.604582,4262,0,1,12958,30841.48,1869,.92,10
.6046261,4263,0,0,18081,30320.21,1858,.92,1
.6046973,4264,0,0,13346,31744.94,1871,.92,3
.6049813,4265,0,1,24732,29058.42,1867,.92,10
.6050279,4266,0,0,14995,27666.87,1859,.92,2
.6050695,4267,0,0,10309,27953.25,1885,.92,3
.6051998,4268,0,0,16701,27648.63,1862,.92,2
.6052384,4269,0,0,17875,30325.43,1867,.92,0
.6053087,4270,0,1,29302,27547.95,1865,.92,9
.6053843,4271,0,0,11507,29124.64,1885,.92,1
.6054242,4272,0,1,13401,29317.24,1852,.92,8
.6054845,4273,0,0,17083,27715.94,1890,.92,2
.6054924,4274,0,0,20372,28910.83,1881,.92,1
.6055098,4275,0,0,17735,28234.38,1867,.92,1
.6055953,4276,0,1,14585,27723.42,1894,.92,10
.6056178,4277,0,1,21852,27675.77,1874,.92,8
.6056646,4278,0,0,7276,29322.57,1862,.92,2
.6057897,4279,0,0,12010,29054.28,1862,.92,1
.6059356,4280,0,0,17159,27894.42,1874,.92,1
.6059607,4281,0,1,17610,28268.75,1877,.92,9
.6061325,4282,0,0,14578,26649.84,1851,.92,1
.6061412,4283,0,0,19522,29164.8,1879,.92,2
.6061805,4284,0,0,12891,28119.53,1877,.92,2
.6062064,4285,0,0,11254,28199.83,1860,.92,2
.6062639,4286,0,0,16142,28116.23,1875,.92,2
.6065629,4287,0,0,19757,26424.85,1887,.92,3
.6067215,4288,0,0,11136,28584.43,1852,.92,1
.6068045,4289,0,0,11374,27722.66,1868,.92,2
.6068096,4290,0,1,18475,26199.2,1855,.92,11
.6069437,4291,0,0,15858,27839.89,1857,.92,4
.6070065,4292,0,1,11385,29598.61,1881,.92,9
.6070658,4293,0,0,4626,27027.61,1850,.92,2
.6070809,4294,0,1,14012,27150.22,1855,.92,11
.6071295,4295,0,0,16582,29453.26,1880,.92,0
.6073593,4296,0,0,13707,29715.8,1856,.92,2
.6075457,4297,0,1,16663,28409.78,1882,.92,10
.6076222,4298,0,0,8962,28302.39,1885,.92,2
.6076743,4299,0,0,20048,26631.21,1881,.92,2
.6077389,4300,0,0,11231,28441.14,1867,.92,2
.6078888,4301,0,0,20618,26554.11,1883,.92,3
.6079065,4302,0,0,16280,28340.32,1875,.92,2
.6081382,4303,0,0,16388,27928.67,1889,.92,3
.6082442,4304,0,0,13061,25644.36,1892,.92,2
.6082797,4305,0,0,20742,27596.4,1865,.92,2
.6084294,4306,0,0,8483,26434.61,1874,.92,3
.6084459,4307,0,1,15320,25422.58,1864,.92,9
.6087641,4308,0,1,16788,27890.48,1886,.92,8
.6088828,4309,0,0,20754,28890.37,1885,.92,2
.6088853,4310,0,0,25264,27402.41,1883,.92,2
.6089636,4311,0,0,16948,27509.28,1881,.92,3
.6090134,4312,0,0,10293,26492.82,1880,.92,1
.609029,4313,0,0,16261,28217.34,1853,.92,1
.6090328,4314,0,0,16163,27075.52,1854,.92,2
.6092656,4315,0,0,15691,24685.78,1882,.92,2
.6092683,4316,0,0,13168,26398.37,1886,.92,1
.6094285,4317,0,1,19037,27566.06,1889,.92,10
.6094697,4318,0,0,9696,25331.1,1851,.92,2
.6095216,4319,0,0,15518,26522.17,1870,.92,3
.6095355,4320,0,1,10014,25243.7,1884,.92,12
.6095386,4321,0,1,16946,25162.74,1854,.92,11
.6096773,4322,0,0,24232,26565.03,1888,.92,1
.6099371,4323,0,0,12198,25713.15,1866,.92,2
.6099657,4324,0,0,7949,27670.54,1857,.92,1
.6099721,4325,0,0,16485,26683.99,1872,.92,2
.6099818,4326,0,0,13494,28016.07,1883,.92,3
.6100192,4327,0,0,21740,26915.29,1866,.92,3
.6102477,4328,0,0,20583,26459.86,1873,.92,4
.6102548,4329,0,0,9561,25896.18,1879,.92,2
.6104343,4330,0,0,15813,27422.51,1894,.92,3
.6109029,4331,0,1,18206,24846.07,1885,.92,12
.6110219,4332,0,0,17788,27709.53,1891,.92,3
.6110275,4333,0,0,10343,26269.16,1854,.92,0
.6110569,4334,0,0,15139,25638.16,1879,.92,1
.6111577,4335,0,0,24480,24169.68,1855,.92,0
.6111742,4336,0,0,10983,27420.55,1893,.92,1
.611202,4337,0,0,19663,26451.38,1862,.92,3
.6112391,4338,0,0,20303,24565.06,1888,.92,1
.6113836,4339,0,1,13456,26683.18,1855,.92,10
.6114028,4340,0,0,12817,25088.79,1885,.92,2
.6114312,4341,0,1,20696,26655.07,1868,.92,9
.6114716,4342,0,1,17746,25876.35,1859,.92,11
.6116104,4343,0,1,8904,23854.08,1863,.92,8
.6116641,4344,0,0,15512,25476.75,1880,.92,4
.6116759,4345,0,0,5260,24612.29,1876,.92,3
.611759,4346,0,0,14332,25516.49,1889,.92,1
.6121991,4347,0,1,13547,25281.01,1890,.92,8
.6122513,4348,0,1,6530,24808.35,1871,.92,10
.6122594,4349,0,0,14986,24849.3,1863,.92,4
.612272,4350,0,0,18745,25617,1886,.92,2
.6122883,4351,0,0,14301,24283.7,1852,.92,0
.6123343,4352,0,0,16285,25001.13,1859,.92,1
.6126455,4353,0,0,11066,25946.1,1874,.92,2
.6128106,4354,0,0,16237,25718.35,1884,.92,4
.6129153,4355,0,0,11164,24919.96,1872,.92,1
.6129834,4356,0,0,13882,25828.27,1892,.92,3
.6131785,4357,0,0,12065,26390.53,1880,.92,3
.6131968,4358,0,1,18613,25985.88,1877,.92,11
.6132044,4359,0,0,20968,26015.03,1879,.92,2
.613251,4360,0,0,12519,23205.01,1886,.92,2
.6132603,4361,0,0,16651,26653.23,1861,.92,2
.6133482,4362,0,1,10995,24390.55,1860,.92,11
.6135412,4363,0,1,19553,25328.02,1883,.92,9
.6135476,4364,0,0,18595,23686.27,1865,.92,1
.6138985,4365,0,0,9334,27049.12,1850,.92,2
.6139091,4366,0,0,14842,25150.05,1852,.92,2
.6139724,4367,0,0,11913,22782.08,1858,.92,0
.6139982,4368,0,0,12485,24629.92,1893,.92,1
.614056,4369,0,1,19744,25390.34,1868,.92,11
.6140885,4370,0,0,4427,23995.54,1850,.92,1
.6141526,4371,0,0,16404,25894.76,1895,.92,3
.6141647,4372,0,0,20416,24457.46,1861,.92,2
.6141974,4373,0,0,13481,25147.83,1865,.92,1
.6142392,4374,0,0,5383,25062.87,1880,.92,1
.6142561,4375,0,0,20789,26440.39,1869,.92,2
.6142948,4376,0,1,4521,23568.4,1868,.92,9
.6143714,4377,0,0,19198,25823.66,1879,.92,3
.6144474,4378,0,0,8631,27475.93,1851,.92,1
.6145108,4379,0,0,16738,23249.13,1861,.92,1
.6149485,4380,0,0,15083,24514.09,1886,.92,2
.6150017,4381,0,0,12193,22756.14,1858,.92,1
.6151773,4382,0,0,13077,24576.95,1885,.92,3
.6151813,4383,0,1,14591,24313.29,1867,.92,11
.6152316,4384,0,0,15274,24863.71,1869,.92,1
.6152562,4385,0,1,14456,21922.05,1891,.92,10
.6153818,4386,0,0,18267,24331.86,1885,.92,2
.6155116,4387,0,0,18903,22087.32,1869,.92,3
.6158491,4388,0,0,25604,24964.58,1867,.92,2
.6158702,4389,0,1,20195,23494.5,1867,.92,11
.6159089,4390,0,0,19915,24412.02,1893,.92,2
.6160682,4391,0,0,22747,24030.02,1892,.92,3
.6160824,4392,0,0,8649,21654.66,1884,.92,4
.6161764,4393,0,0,16422,23681.4,1890,.92,2
.6163184,4394,0,0,15633,24120.99,1889,.92,1
.6163206,4395,0,0,18818,24269.36,1871,.92,2
.616509,4396,0,1,15966,22196.48,1869,.92,12
.6168463,4397,0,0,14051,22772.08,1877,.92,1
.6171218,4398,0,0,15536,24379.38,1866,.92,2
.6171246,4399,0,1,20149,25063.35,1892,.92,9
.6171303,4400,0,0,10821,22728.21,1860,.92,1
.6173871,4401,0,1,18555,21866.03,1870,.92,12
.6177367,4402,0,0,21331,22705.14,1882,.92,3
.6177899,4403,0,0,19298,21128.99,1892,.92,4
.6178426,4404,0,0,22031,22879.11,1873,.92,1
.6179392,4405,0,0,12056,22422.84,1852,.92,3
.6179879,4406,0,1,6395,22513.47,1867,.92,10
.618113,4407,0,1,11230,21769.22,1851,.92,10
.6181843,4408,0,0,10196,22082.18,1890,.92,2
.6183277,4409,0,1,11453,22327.03,1882,.92,9
.6184142,4410,0,0,19444,24049.72,1857,.92,3
.6185161,4411,0,1,16567,23932.96,1858,.92,10
.6185556,4412,0,1,15732,24157.65,1860,.92,11
.6186054,4413,0,0,19382,21378.82,1884,.92,2
.6188276,4414,0,0,12875,24089.37,1866,.92,1
.6188546,4415,0,0,20364,22015.38,1878,.92,1
.6189296,4416,0,0,17542,23240.75,1868,.92,0
.6189631,4417,0,0,14288,21871.79,1869,.92,3
.6189848,4418,0,1,9976,21595.73,1870,.92,9
.6191958,4419,0,0,18505,23225.55,1882,.92,2
.6192172,4420,0,0,13556,21027.27,1875,.92,3
.619355,4421,0,0,14051,22622.87,1891,.92,1
.6194196,4422,0,0,6177,22323.25,1889,.92,5
.6198413,4423,0,0,14250,23568.47,1872,.92,3
.6199502,4424,0,1,13888,21409.03,1866,.92,9
.6200873,4425,0,0,5984,22593.08,1890,.92,1
.6202179,4426,0,1,10081,22215.7,1858,.92,10
.6203669,4427,0,0,16070,21265.64,1860,.92,2
.6204453,4428,0,0,18004,23091.23,1883,.92,1
.6205124,4429,0,1,11655,23630.81,1872,.92,12
.6206402,4430,0,0,22875,21156.77,1875,.92,3
.6209108,4431,0,0,15530,21689.94,1876,.92,4
.6209455,4432,0,0,18389,21950.39,1853,.92,2
.6210117,4433,0,1,22207,21081.33,1890,.92,10
.6211006,4434,0,0,11880,22737.76,1858,.92,1
.6211128,4435,0,0,7641,24074,1876,.92,0
.6211256,4436,0,0,8982,20424.02,1878,.92,1
.6211518,4437,0,0,13579,23283.98,1886,.92,1
.6213838,4438,0,0,22032,19622.01,1892,.92,0
.6215129,4439,0,0,14751,21204.09,1885,.92,2
.6217414,4440,0,0,16866,21502.42,1851,.92,3
.6218823,4441,0,0,17399,21418.41,1859,.92,4
.6219817,4442,0,1,10102,21604.88,1880,.92,10
.6219886,4443,0,1,20690,20044.06,1866,.92,10
.6220617,4444,0,0,19532,20722.44,1852,.92,4
.6221456,4445,0,0,20640,18262.37,1892,.92,1
.6221986,4446,0,0,20959,20401.69,1873,.92,2
.6225901,4447,0,1,16067,20113.34,1864,.92,11
.6227883,4448,0,0,27601,21113.26,1855,.92,1
.6228392,4449,0,1,17924,21892.59,1870,.92,12
.6228803,4450,0,0,8156,21894.09,1882,.92,2
.6232139,4451,0,0,13903,20000.54,1860,.92,3
.6232342,4452,0,0,13872,19900.46,1874,.92,1
.6232585,4453,0,0,19337,23559.74,1891,.92,2
.6233878,4454,0,0,16185,21641.95,1883,.92,3
.623758,4455,0,1,26397,19759.65,1888,.92,11
.6239331,4456,0,1,8224,21886.59,1872,.92,9
.6239732,4457,0,0,8404,20672.75,1888,.92,1
.6239884,4458,0,0,12507,20580.21,1865,.92,1
.6240472,4459,0,1,14213,18483.34,1890,.92,11
.6243451,4460,0,0,15379,20978.8,1891,.92,3
.6243955,4461,0,0,14793,19078.5,1887,.92,5
.6245983,4462,0,1,20761,20581.54,1878,.92,11
.6246568,4463,0,0,16101,18577.38,1850,.92,2
.6247383,4464,0,0,9609,21465.41,1853,.92,2
.6249531,4465,0,0,20557,20735.98,1871,.92,3
.6249981,4466,0,0,14792,22388.01,1879,.92,0
.6250746,4467,0,1,16641,19335.66,1854,.92,8
.6251149,4468,0,0,20188,19775.51,1877,.92,3
.6251976,4469,0,0,14484,19351.91,1889,.92,1
.6252414,4470,0,0,14039,20833.12,1867,.92,2
.6252488,4471,0,0,8654,20830.72,1855,.92,1
.6252971,4472,0,0,9898,20156.33,1880,.92,3
.6253088,4473,0,0,22217,16696.34,1878,.92,3
.6256948,4474,0,0,16151,20215.54,1891,.92,2
.6261786,4475,0,0,17078,18872.81,1893,.92,2
.6264749,4476,0,0,14572,19080.47,1885,.92,2
.6265678,4477,0,0,18322,18703.83,1879,.92,2
.6265987,4478,0,0,19402,19449.72,1859,.92,4
.6267075,4479,0,1,27057,19660.69,1869,.92,10
.6269901,4480,0,0,7996,20015.77,1882,.92,3
.6269972,4481,0,1,8116,18515.56,1850,.92,8
.6271532,4482,0,0,13788,20301.92,1894,.92,4
.6271533,4483,0,0,15845,18411.52,1875,.92,3
.6275223,4484,0,0,10735,19108.48,1880,.92,2
.6279254,4485,0,0,8136,17062.45,1888,.92,2
.6279718,4486,0,0,12273,20980.9,1852,.92,0
.6280551,4487,0,0,12653,17014.63,1880,.92,2
.6286961,4488,0,1,5335,18280.79,1872,.92,9
.6290481,4489,0,0,6779,19700.13,1871,.92,3
.6291983,4490,0,0,17036,17800.17,1852,.92,1
.6293908,4491,0,0,15326,18400.36,1893,.92,2
.6295439,4492,0,1,17334,19447.19,1869,.92,10
.6295916,4493,0,0,10716,19149.58,1890,.92,2
.6297204,4494,0,0,8217,19598.16,1874,.92,1
.6297984,4495,0,0,10720,19324.27,1855,.92,2
.6300356,4496,0,1,18658,18082.58,1870,.92,9
.6301482,4497,0,0,18323,20215.53,1859,.92,0
.6304716,4498,0,1,11385,17434.23,1891,.92,10
.6304967,4499,0,0,6442,19456.26,1853,.92,0
.6305549,4500,0,0,13313,17849.68,1865,.92,0
.6305619,4501,0,0,11180,18060.68,1887,.92,2
.6305864,4502,0,1,13911,18439,1892,.92,9
.6306009,4503,0,0,13671,18337.87,1852,.92,1
.6306011,4504,0,0,20356,19669.86,1891,.92,3
.6306053,4505,0,0,14646,18416.83,1855,.92,3
.6306816,4506,0,0,6595,18268.78,1891,.92,2
.6307114,4507,0,0,22136,17336.22,1872,.92,2
.6307853,4508,0,0,16436,16624.28,1863,.92,5
.6308738,4509,0,0,20114,18380.52,1889,.92,3
.6309174,4510,0,0,19867,18259.28,1865,.92,3
.6309539,4511,0,1,22803,16381.16,1853,.92,10
.6311229,4512,0,1,7383,17680.75,1855,.92,10
.6311966,4513,0,0,18020,18946.26,1856,.92,0
.6312529,4514,0,1,9191,19264.9,1889,.92,10
.6313902,4515,0,0,12758,17495.53,1886,.92,3
.631402,4516,0,0,7230,18892.13,1855,.92,2
.6314468,4517,0,0,11987,19843.25,1868,.92,3
.6315949,4518,0,1,19783,16820.59,1853,.92,9
.6316356,4519,0,0,17512,17901.81,1866,.92,3
.6316361,4520,0,0,14533,17700.12,1889,.92,1
.6316714,4521,0,0,15510,17668.65,1868,.92,3
.6318637,4522,0,0,13332,18129.33,1862,.92,2
.6318838,4523,0,0,9801,17016.08,1866,.92,2
.6320055,4524,0,0,14586,19135.49,1867,.92,3
.632024,4525,0,0,20478,18232.07,1868,.92,2
.6320707,4526,0,0,15433,17159.5,1865,.92,3
.6325394,4527,0,1,10464,18124.27,1874,.92,9
.6326901,4528,0,0,10017,18663.52,1873,.92,3
.632843,4529,0,0,13270,18264.48,1859,.92,1
.6331398,4530,0,1,20559,16088.09,1891,.92,10
.6331429,4531,0,1,24549,17724.92,1857,.92,8
.6331832,4532,0,1,16902,17493.05,1882,.92,9
.6332695,4533,0,0,17808,16374.22,1876,.92,3
.633393,4534,0,0,17766,17420.9,1882,.92,2
.6334952,4535,0,0,16969,16531.08,1855,.92,2
.6335642,4536,0,1,13808,17186.1,1867,.92,10
.6338201,4537,0,0,11934,18544.21,1875,.92,3
.6338767,4538,0,1,8232,15300.58,1888,.92,9
.6344293,4539,0,0,14195,18425.94,1871,.92,3
.634486,4540,0,0,26873,15928.47,1862,.92,2
.6346152,4541,0,0,12117,17321.22,1880,.92,1
.6346722,4542,0,0,8339,18406.02,1853,.92,3
.6346844,4543,0,0,12610,16113.71,1866,.92,2
.6346892,4544,0,1,5165,17059.98,1881,.92,9
.6346909,4545,0,1,20013,16788.57,1884,.92,8
.6347886,4546,0,0,2200,15400.08,1891,.92,1
.6352443,4547,0,1,15583,15702.63,1886,.92,11
.6353041,4548,0,0,16036,17305.44,1862,.92,1
.6353859,4549,0,1,7604,15111.91,1866,.92,9
.6354385,4550,0,1,7913,16748.78,1884,.92,11
.6354519,4551,0,1,21848,15057,1856,.92,8
.6355157,4552,0,0,16843,17270.58,1888,.92,1
.63591,4553,0,0,10348,16591.23,1878,.92,2
.6360808,4554,0,1,15742,17585.17,1872,.92,11
.6363298,4555,0,0,18433,17704.97,1875,.92,2
.6365708,4556,0,0,20039,16470.15,1855,.92,0
.6365796,4557,0,0,9352,16485.4,1878,.92,1
.6367958,4558,0,0,16195,17180.97,1891,.92,3
.6368253,4559,0,0,19682,14944.13,1872,.92,2
.6368273,4560,0,0,17447,16931.2,1865,.92,4
.6370829,4561,0,0,17982,17488.19,1865,.92,3
.6372567,4562,0,0,17490,15554.32,1874,.92,1
.6372688,4563,0,1,7384,15535.19,1874,.92,10
.6374763,4564,0,1,20239,14670.01,1865,.92,11
.637686,4565,0,0,6802,13419.33,1853,.92,2
.6377893,4566,0,1,23572,13212.65,1890,.92,10
.6379966,4567,0,0,11673,16132.3,1860,.92,2
.6383495,4568,0,0,22315,18509.14,1854,.92,3
.6384408,4569,0,1,12780,16552.67,1852,.92,11
.6384695,4570,0,0,18064,15418.84,1879,.92,3
.6386748,4571,0,0,14982,15345.6,1880,.92,1
.6387754,4572,0,1,18037,15615.32,1873,.92,10
.6388632,4573,0,0,4222,16034.16,1874,.92,2
.6394866,4574,0,0,17472,13786.04,1881,.92,2
.6396084,4575,0,0,17996,16131.28,1884,.92,4
.6396607,4576,0,0,21446,16000.9,1855,.92,3
.6396905,4577,0,0,19175,15816.03,1852,.92,0
.6401949,4578,0,0,15074,16210.9,1862,.92,2
.6402552,4579,0,0,18406,15790.36,1875,.92,2
.6403091,4580,0,0,4563,16988,1877,.92,1
.6404257,4581,0,0,13252,15352.31,1862,.92,4
.6404832,4582,0,0,6538,14771.99,1851,.92,3
.6409122,4583,0,0,6258,13993.32,1885,.92,4
.6411383,4584,0,0,16977,15921.42,1869,.92,1
.6411422,4585,0,1,12999,13655.74,1891,.92,9
.6411451,4586,0,0,14937,14377.9,1860,.92,3
.6412262,4587,0,1,15517,15543.87,1883,.92,10
.6419082,4588,0,0,19019,15007.71,1867,.92,2
.6419163,4589,0,0,6296,15331.64,1895,.92,3
.6419642,4590,0,0,21177,13872.28,1887,.92,0
.6424189,4591,0,0,1066,14771.54,1895,.92,1
.6424445,4592,0,0,11952,12955.02,1855,.92,3
.6427345,4593,0,0,14270,12739.49,1895,.92,4
.6427684,4594,0,0,11619,12433.18,1853,.92,2
.642804,4595,0,0,2676,15813.62,1881,.92,3
.6433102,4596,0,1,13504,14362.15,1869,.92,11
.6435245,4597,0,0,14737,14350.13,1861,.92,2
.6436616,4598,0,0,12853,15688.4,1861,.92,2
.6439738,4599,0,1,14110,14347.64,1893,.92,10
.6440709,4600,0,0,14491,14972.5,1867,.92,1
.644373,4601,0,0,22818,12385.29,1884,.92,2
.6445407,4602,0,1,17547,12428.33,1883,.92,9
.6446765,4603,0,0,15995,14795.59,1873,.92,4
.6448869,4604,0,1,12657,15480.42,1869,.92,10
.6449913,4605,0,0,17410,13056.82,1895,.92,2
.6450672,4606,0,0,17164,13287.61,1886,.92,2
.6452895,4607,0,0,7038,14458.78,1879,.92,1
.6453785,4608,0,0,23574,14210.32,1870,.92,4
.6455081,4609,0,0,11626,13249.6,1869,.92,4
.6455679,4610,0,0,14232,13026.27,1871,.92,3
.6455929,4611,0,0,14848,12802.08,1869,.92,3
.6456965,4612,0,0,11205,14288.84,1867,.92,3
