year,municipality_id,air_quality_regulation_year,particulate_matter
2007,2026,2006,189.5297
2008,2026,2006,174.4862
2009,2026,2006,236.8667
2010,2026,2006,237.0703
2011,2026,2006,293.5094
2012,2026,2006,311.3189
2003,2027,2006,87.30787
2004,2027,2006,74.743
2005,2027,2006,118.2422
2006,2027,2006,175.848
2007,2027,2006,184.4612
2008,2027,2006,176.4068
2009,2027,2006,242.4061
2010,2027,2006,236.2186
2011,2027,2006,289.3517
2012,2027,2006,296.6691
2003,2028,2006,99.95225
2004,2028,2006,84.99553
2005,2028,2006,116.3445
2006,2028,2006,169.5965
2007,2028,2006,196.5833
2008,2028,2006,181.4744
2009,2028,2006,245.8338
2010,2028,2006,233.1759
2011,2028,2006,291.8759
2012,2028,2006,299.4199
2003,2029,2006,106.3729
2004,2029,2006,102.5762
2005,2029,2006,121.4424
2006,2029,2006,184.0097
2007,2029,2006,196.182
2008,2029,2006,181.2838
2009,2029,2006,255.2979
2010,2029,2006,243.8197
2011,2029,2006,282.5969
2012,2029,2006,317.597
2003,2030,2006,94.73747
2004,2030,2006,84.50259
2005,2030,2006,134.5584
2006,2030,2006,166.483
2007,2030,2006,195.118
2008,2030,2006,179.1524
2009,2030,2006,244.0408
2010,2030,2006,241.382
2011,2030,2006,286.3879
2012,2030,2006,307.6659
2003,2031,2006,93.48483
2004,2031,2006,93.15565
2005,2031,2006,122.9954
2006,2031,2006,154.4828
2007,2031,2006,183.8386
2008,2031,2006,174.6723
2009,2031,2006,247.9497
2010,2031,2006,232.8293
2011,2031,2006,288.3648
2012,2031,2006,306.356
2003,2032,2006,89.52534
2004,2032,2006,89.49097
2005,2032,2006,121.2847
2006,2032,2006,167.3653
2007,2032,2006,189.5204
2008,2032,2006,165.7293
2009,2032,2006,245.4492
2010,2032,2006,232.9831
2011,2032,2006,285.8755
2012,2032,2006,315.1418
2003,2033,2006,95.28055
2004,2033,2006,92.66969
2005,2033,2006,116.9526
2006,2033,2006,163.3685
2007,2033,2006,201.6388
2008,2033,2006,164.1575
2009,2033,2006,247.8484
2010,2033,2006,232.1716
2011,2033,2006,302.3886
2012,2033,2006,304.3583
2003,2034,2006,88.22861
2004,2034,2006,102.7159
2005,2034,2006,112.2374
2006,2034,2006,178.752
2007,2034,2006,184.1206
2008,2034,2006,181.101
2009,2034,2006,241.4199
2010,2034,2006,237.5
2011,2034,2006,286.8386
2012,2034,2006,314.4665
2003,2035,2006,96.5569
2004,2035,2006,84.43707
2005,2035,2006,118.7074
2006,2035,2006,157.1808
2007,2035,2006,189.4561
2008,2035,2006,182.7818
2009,2035,2006,232.4239
2010,2035,2006,246.0353
2011,2035,2006,285.7885
2012,2035,2006,303.8185
2003,2036,2006,86.55502
2004,2036,2006,110.1492
2005,2036,2006,106.7954
2006,2036,2006,169.9614
2007,2036,2006,179.8884
2008,2036,2006,169.8699
2009,2036,2006,248.1154
2010,2036,2006,225.6612
2011,2036,2006,283.342
2012,2036,2006,298.2646
2003,2037,2006,98.14874
2004,2037,2006,100.8093
2005,2037,2006,118.6954
2006,2037,2006,181.1038
2007,2037,2006,186.7078
2008,2037,2006,187.3416
2009,2037,2006,246.4119
2010,2037,2006,222.8396
2011,2037,2006,293.888
2012,2037,2006,292.831
2003,2038,2006,95.22407
2004,2038,2006,78.81496
2005,2038,2006,110.2125
2006,2038,2006,165.9378
2007,2038,2006,187.6541
2008,2038,2006,171.2061
2009,2038,2006,238.0877
2010,2038,2006,220.5398
2011,2038,2006,268.6733
2012,2038,2006,316.4019
2003,2039,2006,91.55983
2004,2039,2006,92.22045
2005,2039,2006,116.0942
2006,2039,2006,171.4405
2007,2039,2006,187.5691
2008,2039,2006,171.8789
2009,2039,2006,239.9291
2010,2039,2006,239.1476
2011,2039,2006,293.7245
2012,2039,2006,306.3969
2003,2040,2006,101.0143
2004,2040,2006,89.18017
2005,2040,2006,114.5626
2006,2040,2006,169.0705
2007,2040,2006,180.0213
2008,2040,2006,180.9487
2009,2040,2006,241.7683
2010,2040,2006,228.3469
2011,2040,2006,284.4508
2012,2040,2006,292.1216
2003,2041,2006,102.7684
2004,2041,2006,88.96579
2005,2041,2006,117.1512
2006,2041,2006,179.0848
2007,2041,2006,192.5193
2008,2041,2006,178.9913
2009,2041,2006,240.3746
2010,2041,2006,234.6962
2011,2041,2006,290.4917
2012,2041,2006,311.5441
2003,2042,2006,89.61609
2004,2042,2006,90.42009
2005,2042,2006,120.8047
2006,2042,2006,156.3838
2007,2042,2006,185.6495
2008,2042,2006,175.7508
2009,2042,2006,237.7706
2010,2042,2006,231.1503
2011,2042,2006,285.8438
2012,2042,2006,306.7709
2003,2043,2006,92.88972
2004,2043,2006,86.63675
2005,2043,2006,111.5425
2006,2043,2006,166.502
2007,2043,2006,190.9286
2008,2043,2006,174.1592
2009,2043,2006,248.6211
2010,2043,2006,236.2031
2011,2043,2006,288.9764
2012,2043,2006,296.5482
2003,2044,2006,78.01157
2004,2044,2006,83.74232
2005,2044,2006,121.5984
2006,2044,2006,166.5348
2007,2044,2006,189.752
2008,2044,2006,185.0688
2009,2044,2006,240.666
2010,2044,2006,230.6423
2011,2044,2006,266.0532
2012,2044,2006,306.2667
2003,2045,2006,94.65228
2004,2045,2006,93.27791
2005,2045,2006,122.6706
2006,2045,2006,181.549
2007,2045,2006,192.9056
2008,2045,2006,182.5927
2009,2045,2006,246.7177
2010,2045,2006,236.1183
2011,2045,2006,291.288
2012,2045,2006,296.2955
2003,2046,2006,82.92498
2004,2046,2006,82.11429
2005,2046,2006,123.2734
2006,2046,2006,185.8062
2007,2046,2006,197.5684
2008,2046,2006,182.118
2009,2046,2006,237.942
2010,2046,2006,233.6959
2011,2046,2006,288.2578
2012,2046,2006,299.827
2003,2047,2006,102.2469
2004,2047,2006,101.1161
2005,2047,2006,128.1995
2006,2047,2006,162.85
2007,2047,2006,205.6025
2008,2047,2006,162.2223
2009,2047,2006,241.3779
2010,2047,2006,234.0049
2011,2047,2006,293.7598
2012,2047,2006,300.2058
2003,2048,2006,94.11831
2004,2048,2006,94.89049
2005,2048,2006,133.9202
2006,2048,2006,174.1898
2007,2048,2006,191.491
2008,2048,2006,177.7213
2009,2048,2006,238.0849
2010,2048,2006,248.3581
2011,2048,2006,281.5524
2012,2048,2006,299.6993
2003,2049,2006,87.27211
2004,2049,2006,90.30932
2005,2049,2006,121.6712
2006,2049,2006,174.3212
2007,2049,2006,205.7841
2008,2049,2006,183.9511
2009,2049,2006,242.0102
2010,2049,2006,230.7909
2011,2049,2006,300.4483
2012,2049,2006,303.8657
2003,2050,2006,91.8387
2004,2050,2006,95.16329
2005,2050,2006,116.5329
2006,2050,2006,170.74
2007,2050,2006,176.4882
2008,2050,2006,182.6006
2009,2050,2006,249.1722
2010,2050,2006,221.9213
2011,2050,2006,284.623
2012,2050,2006,307.818
2003,2051,2006,101.5065
2004,2051,2006,100.1725
2005,2051,2006,119.0018
2006,2051,2006,177.0261
2007,2051,2006,185.3011
2008,2051,2006,167.4144
2009,2051,2006,245.2383
2010,2051,2006,229.4856
2011,2051,2006,301.8021
2012,2051,2006,295.8156
2003,2052,2006,97.68875
2004,2052,2006,90.70714
2005,2052,2006,125.3198
2006,2052,2006,165.3564
2007,2052,2006,181.8199
2008,2052,2006,175.8364
2009,2052,2006,239.842
2010,2052,2006,227.3792
2011,2052,2006,281.6662
2012,2052,2006,315.1762
2003,2053,2006,83.7907
2004,2053,2006,90.89355
2005,2053,2006,122.6647
2006,2053,2006,165.922
2007,2053,2006,187.7792
2008,2053,2006,183.4251
2009,2053,2006,258.89
2010,2053,2006,248.1725
2011,2053,2006,284.8396
2012,2053,2006,299.6538
2003,2054,2006,101.7649
2004,2054,2006,95.99861
2005,2054,2006,126.1555
2006,2054,2006,163.0808
2007,2054,2006,181.7237
2008,2054,2006,170.495
2009,2054,2006,230.2795
2010,2054,2006,225.0533
2011,2054,2006,277.5484
2012,2054,2006,306.0849
2003,2055,2006,89.38148
2004,2055,2006,84.33367
2005,2055,2006,115.8403
2006,2055,2006,170.0193
2007,2055,2006,192.1125
2008,2055,2006,160.1172
2009,2055,2006,235.5055
2010,2055,2006,234.3692
2011,2055,2006,287.2417
2012,2055,2006,315.5643
2003,2056,2006,89.18028
2004,2056,2006,86.7298
2005,2056,2006,130.2538
2006,2056,2006,171.5091
2007,2056,2006,182.6938
2008,2056,2006,173.7593
2009,2056,2006,237.1651
2010,2056,2006,232.8499
2011,2056,2006,278.589
2012,2056,2006,307.0703
2003,2057,2006,82.91754
2004,2057,2006,101.0795
2005,2057,2006,129.1107
2006,2057,2006,170.7555
2007,2057,2006,185.9637
2008,2057,2006,169.8073
2009,2057,2006,242.0154
2010,2057,2006,240.9876
2011,2057,2006,292.0988
2012,2057,2006,297.0427
2003,2058,2006,93.57278
2004,2058,2006,98.04552
2005,2058,2006,118.4398
2006,2058,2006,181.8252
2007,2058,2006,193.601
2008,2058,2006,182.2914
2009,2058,2006,241.5886
2010,2058,2006,242.5998
2011,2058,2006,279.9567
2012,2058,2006,295.4152
2003,2059,2006,99.30804
2004,2059,2006,81.64958
2005,2059,2006,113.754
2006,2059,2006,175.4784
2007,2059,2006,190.7039
2008,2059,2006,175.1785
2009,2059,2006,231.3058
2010,2059,2006,230.8945
2011,2059,2006,285.9328
2012,2059,2006,305.2954
2003,2060,2006,94.52076
2004,2060,2006,93.43283
2005,2060,2006,127.24
2006,2060,2006,166.7686
2007,2060,2006,195.2605
2008,2060,2006,173.8847
2009,2060,2006,234.3871
2010,2060,2006,231.8178
2011,2060,2006,291.0136
2012,2060,2006,292.1598
2003,2061,2006,87.33247
2004,2061,2006,81.87392
2005,2061,2006,124.2991
2006,2061,2006,168.9926
2007,2061,2006,191.873
2008,2061,2006,173.9395
2009,2061,2006,243.4751
2010,2061,2006,237.3164
2011,2061,2006,286.2209
2012,2061,2006,306.977
2003,2062,2006,80.68791
2004,2062,2006,91.95029
2005,2062,2006,119.879
2006,2062,2006,176.1763
2007,2062,2006,186.2521
2008,2062,2006,173.7862
2009,2062,2006,247.5124
2010,2062,2006,229.1518
2011,2062,2006,272.9849
2012,2062,2006,309.0121
2003,2063,2006,88.00606
2004,2063,2006,81.39713
2005,2063,2006,111.8592
2006,2063,2006,163.8207
2007,2063,2006,201.4631
2008,2063,2006,180.0241
2009,2063,2006,251.4372
2010,2063,2006,235.5134
2011,2063,2006,282.4718
2012,2063,2006,296.1759
2003,2064,2006,99.85965
2004,2064,2006,97.21687
2005,2064,2006,117.4911
2006,2064,2006,166.5636
2007,2064,2006,192.4135
2008,2064,2006,169.0137
2009,2064,2006,243.988
2010,2064,2006,225.7052
2011,2064,2006,288.562
2012,2064,2006,301.1909
2003,2065,2006,102.1154
2004,2065,2006,85.69376
2005,2065,2006,117.1678
2006,2065,2006,167.0497
2007,2065,2006,205.2372
2008,2065,2006,166.2965
2009,2065,2006,246.1281
2010,2065,2006,226.1335
2011,2065,2006,283.0593
2012,2065,2006,300.9744
2003,2066,2006,93.35167
2004,2066,2006,100.2096
2005,2066,2006,121.6025
2006,2066,2006,167.1561
2007,2066,2006,194.4371
2008,2066,2006,155.3853
2009,2066,2006,242.5262
2010,2066,2006,229.2671
2011,2066,2006,286.1757
2012,2066,2006,297.1242
2003,2067,2006,92.40778
2004,2067,2006,88.47308
2005,2067,2006,117.9576
2006,2067,2006,186.07
2007,2067,2006,197.2659
2008,2067,2006,184.9035
2009,2067,2006,243.3994
2010,2067,2006,239.0963
2011,2067,2006,299.836
2012,2067,2006,294.862
2003,2068,2006,91.09222
2004,2068,2006,81.8789
2005,2068,2006,113.6636
2006,2068,2006,161.3893
2007,2068,2006,187.5836
2008,2068,2006,180.4942
2009,2068,2006,238.5989
2010,2068,2006,232.2326
2011,2068,2006,279.4018
2012,2068,2006,319.5656
2003,2069,2006,94.75645
2004,2069,2006,101.5963
2005,2069,2006,112.0403
2006,2069,2006,165.1749
2007,2069,2006,203.4061
2008,2069,2006,166.9462
2009,2069,2006,243.357
2010,2069,2006,238.3167
2011,2069,2006,288.8606
2012,2069,2006,300.1608
2003,2070,2006,84.79308
2004,2070,2006,72.1003
2005,2070,2006,103.5069
2006,2070,2006,178.8118
2007,2070,2006,184.0911
2008,2070,2006,167.5784
2009,2070,2006,242.2127
2010,2070,2006,230.4152
2011,2070,2006,283.8085
2012,2070,2006,302.3718
2003,2071,2006,86.45238
2004,2071,2006,102.7735
2005,2071,2006,115.2826
2006,2071,2006,174.4902
2007,2071,2006,186.9951
2008,2071,2006,167.1875
2009,2071,2006,242.3926
2010,2071,2006,236.8566
2011,2071,2006,289.5894
2012,2071,2006,310.1718
2003,2072,2006,99.55751
2004,2072,2006,88.14803
2005,2072,2006,123.6493
2006,2072,2006,167.6409
2007,2072,2006,183.5042
2008,2072,2006,170.0667
2009,2072,2006,245.4707
2010,2072,2006,231.6141
2011,2072,2006,282.3811
2012,2072,2006,306.0591
2003,2073,2006,103.8116
2004,2073,2006,82.78162
2005,2073,2006,122.2794
2006,2073,2006,160.4026
2007,2073,2006,182.2414
2008,2073,2006,172.7194
2009,2073,2006,230.3879
2010,2073,2006,230.1486
2011,2073,2006,301.1227
2012,2073,2006,309.8358
2003,2074,2006,90.03893
2004,2074,2006,90.22459
2005,2074,2006,114.0809
2006,2074,2006,161.8778
2007,2074,2006,201.7929
2008,2074,2006,169.8091
2009,2074,2006,228.4551
2010,2074,2006,241.8796
2011,2074,2006,290.7292
2012,2074,2006,307.5903
2003,2075,2006,95.64391
2004,2075,2006,95.0923
2005,2075,2006,115.6421
2006,2075,2006,159.7457
2007,2075,2006,184.3902
2008,2075,2006,176.4939
2009,2075,2006,241.9752
2010,2075,2006,231.1739
2011,2075,2006,287.6219
2012,2075,2006,296.0679
2003,2076,2006,109.9384
2004,2076,2006,91.21086
2005,2076,2006,104.7618
2006,2076,2006,172.2583
2007,2076,2006,193.6943
2008,2076,2006,174.3405
2009,2076,2006,238.0352
2010,2076,2006,237.2921
2011,2076,2006,283.2387
2012,2076,2006,313.6159
2003,2077,2006,102.7629
2004,2077,2006,94.17702
2005,2077,2006,108.5558
2006,2077,2006,175.8586
2007,2077,2006,190.7067
2008,2077,2006,178.6681
2009,2077,2006,244.3837
2010,2077,2006,250.4807
2011,2077,2006,275.3108
2012,2077,2006,306.0504
2003,2078,2006,95.81517
2004,2078,2006,92.71638
2005,2078,2006,118.5832
2006,2078,2006,158.6283
2007,2078,2006,188.3311
2008,2078,2006,172.7787
2009,2078,2006,238.6129
2010,2078,2006,232.5876
2011,2078,2006,287.7074
2012,2078,2006,313.2377
2003,2079,2006,84.54503
2004,2079,2006,80.98805
2005,2079,2006,118.5748
2006,2079,2006,179.3598
2007,2079,2006,182.8824
2008,2079,2006,167.5692
2009,2079,2006,239.016
2010,2079,2006,250.624
2011,2079,2006,296.4503
2012,2079,2006,308.2917
2003,2080,2006,93.45982
2004,2080,2006,92.99081
2005,2080,2006,119.9869
2006,2080,2006,160.7401
2007,2080,2006,178.6552
2008,2080,2006,176.9129
2009,2080,2006,236.5891
2010,2080,2006,223.0644
2011,2080,2006,291.4218
2012,2080,2006,306.3217
2003,2081,2006,105.5132
2004,2081,2006,84.17085
2005,2081,2006,123.4805
2006,2081,2006,173.9918
2007,2081,2006,187.7321
2008,2081,2006,190.8808
2009,2081,2006,240.8307
2010,2081,2006,230.09
2011,2081,2006,290.1789
2012,2081,2006,312.5693
2003,2082,2006,91.52689
2004,2082,2006,110.537
2005,2082,2006,123.3996
2006,2082,2006,170.6471
2007,2082,2006,197.1579
2008,2082,2006,184.3255
2009,2082,2006,247.8938
2010,2082,2006,236.5624
2011,2082,2006,292.1028
2012,2082,2006,318.3509
2003,2083,2006,93.30697
2004,2083,2006,75.33568
2005,2083,2006,122.6417
2006,2083,2006,173.8112
2007,2083,2006,182.616
2008,2083,2006,170.9636
2009,2083,2006,249.3249
2010,2083,2006,233.0179
2011,2083,2006,290.3239
2012,2083,2006,312.0722
2003,2084,2006,99.98032
2004,2084,2006,91.24254
2005,2084,2006,119.3593
2006,2084,2006,156.056
2007,2084,2006,188.6375
2008,2084,2006,178.0769
2009,2084,2006,244.017
2010,2084,2006,236.1362
2011,2084,2006,286.2487
2012,2084,2006,297.8111
2003,2085,2006,89.29107
2004,2085,2006,80.51326
2005,2085,2006,117.7467
2006,2085,2006,176.2703
2007,2085,2006,186.8345
2008,2085,2006,183.3051
2009,2085,2006,247.3749
2010,2085,2006,242.8512
2011,2085,2006,290.1887
2012,2085,2006,305.7479
2003,2086,2006,91.61755
2004,2086,2006,86.99689
2005,2086,2006,111.3624
2006,2086,2006,173.1244
2007,2086,2006,191.7315
2008,2086,2006,167.6754
2009,2086,2006,249.6384
2010,2086,2006,234.957
2011,2086,2006,278.3303
2012,2086,2006,303.3374
2003,2087,2006,104.5781
2004,2087,2006,86.30974
2005,2087,2006,116.975
2006,2087,2006,160.0512
2007,2087,2006,199.7649
2008,2087,2006,185.3037
2009,2087,2006,230.3798
2010,2087,2006,235.8177
2011,2087,2006,294.4262
2012,2087,2006,293.4399
2003,2088,2006,83.28548
2004,2088,2006,90.48917
2005,2088,2006,113.3024
2006,2088,2006,168.2161
2007,2088,2006,183.2681
2008,2088,2006,175.2394
2009,2088,2006,242.46
2010,2088,2006,236.3354
2011,2088,2006,279.2151
2012,2088,2006,307.0974
2003,2089,2006,82.94083
2004,2089,2006,92.26159
2005,2089,2006,118.3377
2006,2089,2006,165.9266
2007,2089,2006,192.5632
2008,2089,2006,183.2458
2009,2089,2006,252.5472
2010,2089,2006,228.2355
2011,2089,2006,284.2528
2012,2089,2006,296.4799
2003,2090,2006,98.40576
2004,2090,2006,90.76393
2005,2090,2006,118.2122
2006,2090,2006,168.8015
2007,2090,2006,190.223
2008,2090,2006,172.2174
2009,2090,2006,231.7444
2010,2090,2006,242.2426
2011,2090,2006,279.2427
2012,2090,2006,309.8132
2003,2091,2006,85.11308
2004,2091,2006,94.2262
2005,2091,2006,118.0369
2006,2091,2006,162.2733
2007,2091,2006,190.0531
2008,2091,2006,169.2045
2009,2091,2006,234.4111
2010,2091,2006,239.1191
2011,2091,2006,280.2162
2012,2091,2006,313.4231
2003,2092,2006,83.73376
2004,2092,2006,86.27354
2005,2092,2006,128.5314
2006,2092,2006,168.9444
2007,2092,2006,198.0942
2008,2092,2006,189.3425
2009,2092,2006,249.4991
2010,2092,2006,223.8921
2011,2092,2006,292.8215
2012,2092,2006,304.4022
2003,2093,2006,93.27065
2004,2093,2006,102.1862
2005,2093,2006,113.8814
2006,2093,2006,178.3561
2007,2093,2006,191.2668
2008,2093,2006,168.1907
2009,2093,2006,241.4074
2010,2093,2006,240.1569
2011,2093,2006,287.7254
2012,2093,2006,305.0456
2003,2094,2006,82.37351
2004,2094,2006,104.922
2005,2094,2006,110.7099
2006,2094,2006,181.796
2007,2094,2006,194.9557
2008,2094,2006,173.9897
2009,2094,2006,241.2533
2010,2094,2006,237.2939
2011,2094,2006,281.6494
2012,2094,2006,296.0536
2003,2095,2006,95.33978
2004,2095,2006,96.44226
2005,2095,2006,121.657
2006,2095,2006,177.1913
2007,2095,2006,185.6036
2008,2095,2006,173.8479
2009,2095,2006,247.9097
2010,2095,2006,230.9668
2011,2095,2006,286.5171
2012,2095,2006,306.1281
2003,2096,2006,105.6944
2004,2096,2006,93.34079
2005,2096,2006,123.2018
2006,2096,2006,169.1917
2007,2096,2006,189.6512
2008,2096,2006,176.5292
2009,2096,2006,249.7311
2010,2096,2006,231.7516
2011,2096,2006,286.2659
2012,2096,2006,304.4054
2003,2097,2006,88.32341
2004,2097,2006,84.52045
2005,2097,2006,124.4372
2006,2097,2006,170.6913
2007,2097,2006,196.6206
2008,2097,2006,168.1819
2009,2097,2006,227.0442
2010,2097,2006,238.3579
2011,2097,2006,288.8666
2012,2097,2006,321.4031
2003,2098,2006,93.04412
2004,2098,2006,81.33022
2005,2098,2006,113.0184
2006,2098,2006,170.189
2007,2098,2006,200.2215
2008,2098,2006,170.86
2009,2098,2006,250.8994
2010,2098,2006,233.1351
2011,2098,2006,285.8253
2012,2098,2006,313.0408
2003,2099,2006,94.15379
2004,2099,2006,88.26991
2005,2099,2006,127.5242
2006,2099,2006,167.5034
2007,2099,2006,198.2819
2008,2099,2006,169.6405
2009,2099,2006,240.5533
2010,2099,2006,230.9542
2011,2099,2006,283.8574
2012,2099,2006,298.4826
2003,2100,2007,44.20948
2004,2100,2007,-3.066067
2005,2100,2007,-34.45835
2006,2100,2007,82.12244
2007,2100,2007,59.46468
2008,2100,2007,15.46262
2009,2100,2007,48.25958
2010,2100,2007,25.41588
2011,2100,2007,35.59341
2012,2100,2007,43.36794
2003,2101,2007,34.21337
2004,2101,2007,-19.74382
2005,2101,2007,-16.56937
2006,2101,2007,67.71402
2007,2101,2007,57.94319
2008,2101,2007,8.490456
2009,2101,2007,56.13402
2010,2101,2007,14.66407
2011,2101,2007,49.03903
2012,2101,2007,38.2961
2003,2102,2007,50.76907
2004,2102,2007,5.21104
2005,2102,2007,-34.13381
2006,2102,2007,79.40329
2007,2102,2007,48.52652
2008,2102,2007,16.61293
2009,2102,2007,54.70027
2010,2102,2007,26.51546
2011,2102,2007,54.49929
2012,2102,2007,37.64351
2003,2103,2007,39.40639
2004,2103,2007,-2.104683
2005,2103,2007,-28.28864
2006,2103,2007,80.76435
2007,2103,2007,58.63592
2008,2103,2007,20.44659
2009,2103,2007,58.92136
2010,2103,2007,22.23388
2011,2103,2007,41.06829
2012,2103,2007,39.76806
2003,2104,2007,37.6098
2004,2104,2007,-3.885162
2005,2104,2007,-27.43057
2006,2104,2007,67.40904
2007,2104,2007,55.00074
2008,2104,2007,18.98796
2009,2104,2007,57.4791
2010,2104,2007,14.37493
2011,2104,2007,48.25086
2012,2104,2007,29.68687
2003,2105,2007,51.03817
2004,2105,2007,-7.931858
2005,2105,2007,-29.34113
2006,2105,2007,72.94816
2007,2105,2007,53.06667
2008,2105,2007,24.2869
2009,2105,2007,62.3084
2010,2105,2007,19.24516
2011,2105,2007,46.24467
2012,2105,2007,29.34931
2003,2106,2007,41.96648
2004,2106,2007,-1.118282
2005,2106,2007,-32.31487
2006,2106,2007,76.19257
2007,2106,2007,54.44571
2008,2106,2007,8.833851
2009,2106,2007,50.15324
2010,2106,2007,22.53818
2011,2106,2007,40.71125
2012,2106,2007,52.03561
2003,2107,2007,40.47141
2004,2107,2007,-11.54001
2005,2107,2007,-31.1241
2006,2107,2007,86.35308
2007,2107,2007,59.57002
2008,2107,2007,16.71479
2009,2107,2007,41.62099
2010,2107,2007,12.6335
2011,2107,2007,51.27123
2012,2107,2007,42.52213
2003,2108,2007,52.85493
2004,2108,2007,-5.0956
2005,2108,2007,-35.37533
2006,2108,2007,75.33186
2007,2108,2007,57.28508
2008,2108,2007,18.38468
2009,2108,2007,66.51672
2010,2108,2007,4.546268
2011,2108,2007,38.83262
2012,2108,2007,42.61506
2003,2109,2007,45.84568
2004,2109,2007,-6.596279
2005,2109,2007,-9.05069
2006,2109,2007,65.57006
2007,2109,2007,64.07611
2008,2109,2007,2.438126
2009,2109,2007,47.19371
2010,2109,2007,32.31838
2011,2109,2007,47.0898
2012,2109,2007,35.37369
2003,2110,2007,49.02431
2004,2110,2007,-1.019535
2005,2110,2007,-20.78223
2006,2110,2007,77.59104
2007,2110,2007,50.88021
2008,2110,2007,19.0571
2009,2110,2007,48.58909
2010,2110,2007,16.38359
2011,2110,2007,47.19769
2012,2110,2007,33.2355
2003,2111,2007,44.66937
2004,2111,2007,-7.364323
2005,2111,2007,-31.50051
2006,2111,2007,79.9355
2007,2111,2007,40.46381
2008,2111,2007,11.3091
2009,2111,2007,48.21289
2010,2111,2007,33.63622
2011,2111,2007,37.79324
2012,2111,2007,39.71311
2003,2112,2007,51.0146
2004,2112,2007,-6.899166
2005,2112,2007,-32.02257
2006,2112,2007,75.41761
2007,2112,2007,48.66233
2008,2112,2007,8.312019
2009,2112,2007,53.57896
2010,2112,2007,20.56926
2011,2112,2007,39.01853
2012,2112,2007,25.76624
2003,2113,2007,43.85657
2004,2113,2007,-2.502998
2005,2113,2007,-40.03099
2006,2113,2007,85.51372
2007,2113,2007,50.16708
2008,2113,2007,14.49335
2009,2113,2007,54.57721
2010,2113,2007,21.95851
2011,2113,2007,39.36051
2012,2113,2007,34.19046
2003,2114,2007,52.05395
2004,2114,2007,-5.34935
2005,2114,2007,-28.48146
2006,2114,2007,83.52454
2007,2114,2007,52.5069
2008,2114,2007,9.935356
2009,2114,2007,57.189
2010,2114,2007,18.48195
2011,2114,2007,44.57462
2012,2114,2007,30.44292
2003,2115,2007,41.56396
2004,2115,2007,1.154732
